"Time","Order_1","Order_2","Order_3","Order_4","Order_5","Order_6","Order_7","Order_8","Order_9","Order_10"
"1","1.28535544093276","0.38765303787754624","0.6886431260844781","3.2995204769197275","0.4073494525785788","0.0","0.0","3.3047319366702026","5.95116393949285","300.0"
"2","3.732577448239465","2.727072506168175","3.048615437438839","5.855147389436706","2.7424790167676245","2.326174307353348","2.326174307353348","6.0057690052317705","9.019171679253782","300.0"
"3","1.7896880143254148","0.5338325305050633","0.9150688361210693","9.61282342696287","0.5016809249748608","6.12302632652892e-2","6.720122058613843","12.478519464379625","11.682866584441001","305.6211775197644"
"4","1.9849512938200304","0.5622127424119077","0.8852302568285184","24.515546915746032","0.49730373941974676","5.950839554360227e-2","23.550043515813034","25.25419735565721","24.257065233040834","315.76574362290273"
"5","2.946415657015643","0.6450557942420433","1.0103973013045904","37.3030975197602","0.7076003461407311","0.24107271688471266","26.132138357067117","35.2575440814672","43.1877046133782","334.0289983668784"
"6","3.6985101002660716","0.6757806238252142","1.4871411288463832","49.42098144552352","0.9553062743483716","0.39191594088751447","28.130785766576082","42.702956564276796","54.747212260107254","361.8736675324104"
"7","4.567401068761585","0.7011840718841714","2.18483032125208","56.509718220576396","1.462830725965265","0.48071638512274606","30.46590066102218","44.01854124546197","49.14842065777356","345.6780374526129"
"8","9.341426083382874","0.8027510890154195","2.915489916280194","41.27060064353081","11.036453194261151","0.528417403145385","28.075471452105333","35.69344059149115","33.19712743354542","312.8676328363862"
"9","11.83000157841031","0.9800046520554316","4.069212571263099","29.220547522353794","10.736169477588138","0.543254055505815","26.074596730416495","30.047604264507235","33.396649999039546","306.4551450383196"
"10","9.15517560705364","0.9755844868799447","7.044567589714588","32.31615929519782","8.659760393759424","0.5348644659192509","27.62413218023572","32.22881898229518","33.780569818323045","300.6364050313912"
"11","11.354789912589464","0.9466538470763722","8.038611683238603","34.4239463088818","11.086373436186207","0.5280598997309064","28.489650471956995","31.75729768325278","34.84948694023588","300.0"
"12","13.451219718301983","2.1525420218395","9.208994522824078","35.721336143139595","11.592262852871487","0.5262274342175456","28.821221981676338","32.25109239356545","35.062017244217095","300.0"
"13","13.35607337554577","3.4912812738551096","11.464743157042395","36.08223657238238","12.392722758084286","0.5099314245146945","29.197878737824105","32.281077091333515","35.33262789090522","300.0"
"14","12.950627291878705","5.081259557774418","11.553800467686793","35.70941272027605","13.045164732948741","1.077585800953836","29.8571646079015","32.14062529557379","34.9989260429353","300.0"
"15","12.117055740911628","6.859551034359326","10.587682844159827","35.87924621543199","12.034110199196263","1.2684091848453944","30.239514491433624","32.13118740047715","35.3800443942324","300.0"
"16","13.53302197534764","7.755175189934983","10.897301296462675","36.75408730543294","13.217422467119633","1.6984223094862214","29.543742237331106","32.5116981627428","36.41847332665337","300.0"
"17","14.149497177392437","7.78165225989606","12.265289505772877","35.279480597840156","13.469758720159863","3.3829758708819515","28.74804241709883","32.84212758710063","34.23024163489948","300.0"
"18","15.098880040228215","7.383709985247356","12.129616056792887","26.764433234472698","13.289993500289597","3.3767053188298126","31.151489677786202","29.504330269840363","26.10707799933589","300.4554567582776"
"19","14.273441066172047","7.995145607146296","11.013772606155708","29.034337152294107","11.044101349150466","4.142310804737626","30.79125544492663","23.76966427709821","29.924946282013874","300.0"
"20","13.598714647492745","8.601720027669073","9.058328553063957","34.24776626030633","12.493770461848259","6.117457390653662","31.011093599545383","31.749490523098366","34.027055999784785","303.02665943197286"
"21","14.69448942931376","9.816924276134142","11.985066424245428","36.391001924387254","12.904731882952102","7.806879382167956","32.17284692907893","33.521249992286805","36.204342506076046","308.2851518067425"
"22","16.7778163973163","11.415408321511293","13.164121511312675","40.59847629342773","14.770735486932779","9.35669965205117","34.1825204207061","36.54054671851424","39.217929868410906","315.00811807695396"
"23","20.002278591955882","12.718546945054115","16.481193788915878","45.96897752827509","17.242636440789724","11.223245905322884","36.01584228569877","39.73899476269215","41.37614385229534","321.7426627573142"
"24","24.438475234448646","14.174970209203392","20.358321061112314","53.4196732808326","21.93769988516423","15.102243378398194","40.74050426647473","43.51450536925378","45.389875260728886","332.2680600106956"
"25","30.826684630491748","16.107279771472744","27.935867187699536","66.59049878925649","30.49321636805004","22.121083294330234","47.87622750080489","52.093004957330564","53.095353641456974","356.5115489489595"
"26","40.4495084165859","19.111702874656164","36.1709813994794","81.83928939290308","41.5105597033687","31.81926186490684","57.48325099329601","64.48043299767411","62.03943765066579","385.9130908438616"
"27","44.371491956663846","21.640714475649908","37.41306340261958","82.19117407626452","43.988324184828315","35.98014817484341","58.79579585415548","66.708453608476","64.23316993237448","381.7722947685032"
"28","26.900521012696743","17.7741582165743","18.035294524936365","38.16669921014699","17.472472487165803","19.210288460427527","38.72579235678375","37.92020710875374","38.59148199155874","309.3921939035456"
"29","20.45142825465661","23.805742364045745","16.136081948956676","42.313830546085974","14.721808910161755","7.169571906814063","36.90879851674407","37.107607380913194","41.60952291323503","304.3194603953194"
"30","19.082914359521105","12.664309257010878","14.48818348092811","39.61409453501062","16.03819956685046","8.960630422482343","27.718233914296796","34.64552995589864","38.428958150015305","300.0"
"31","19.960542706266892","8.705851630257484","15.098271080826226","39.7248849416247","15.562168921782117","9.473872942257731","31.251936247882135","35.45759468772209","38.30262599666134","300.0"
"32","19.834942100144964","11.393602967980009","14.802620102238143","39.62805869896151","15.225509831938737","9.862154218327532","30.907848398850167","35.336333162077324","38.426320057984285","300.0"
"33","19.877083660634625","11.477352747178411","14.92760410916348","39.98248943958944","15.442547078591879","9.931938213657254","31.12425051559359","35.580656496277236","38.697238583292844","300.0"
"34","20.17900279326174","11.563660142934893","15.144074415773346","40.219533227167744","15.582592280916499","10.096157705434262","31.28227643797534","35.77954340856766","38.754954293072196","300.0"
"35","20.29349403596274","11.583932973065966","15.202280142051318","40.276523732387446","15.673195842242977","10.151072264994554","31.305868833626512","35.83324071124841","38.79851489293418","300.0"
"36","20.05115341900513","11.574254104258825","14.66458177889518","39.86858723663055","15.218185940056678","9.445825682409053","30.902078052235733","35.49763285355685","38.7875678121805","300.0"
"37","18.12750915820919","11.371193782731634","12.527646746902274","37.15216725077074","12.6573865808459","6.459642003414331","29.035273723047965","33.168962428504635","38.2498386394863","300.0"
"38","12.221695754115657","10.10685249177586","7.019332563370363","28.64034248766213","6.005473622694726","0.8746129043911683","23.233845952580104","26.237418507416706","33.720103751448434","300.0"
"39","4.7382523165058625","6.654546221006245","1.9968555101442398","14.44419802611542","0.9965485375048933","0.49261888407155474","13.90736693153113","16.632062265833387","23.995051490575317","300.0"
"40","10.473631526419119","1.4181699443547158","9.55853002759606","33.82906241471296","7.587932233279712","0.5371928002238575","27.163754018002027","31.031461575053946","29.173387490380975","300.0"
"41","15.386124680290056","1.7519561157143033","10.980704594861525","33.991437558661026","11.662602032307472","0.5271636752272669","28.134662863762767","31.288999647961163","33.77862114288817","300.0"
"42","15.649695456092676","9.07831893985437","11.60677913494589","35.24643998368997","12.419994950797715","5.09784967651031","28.71276546900917","32.0106601776885","33.73404994122676","300.0"
"43","15.992087033747232","9.759459704732137","12.505813709957977","36.08640608519487","13.603384092308495","8.271248620324121","30.073194174906043","32.567062499168536","34.49676057759854","300.0"
"44","16.27112657812553","10.166950867889602","12.947067649962452","36.56475547341363","14.031232566166226","8.72556687047766","30.694358983350213","32.92448620105785","34.753972816320754","300.0082717628239"
"45","16.353388380201157","10.329096142629258","13.072888919306013","36.73471234541365","14.213806480917494","8.945420550921886","31.039500901677883","33.231660122833404","34.96059845141436","300.75099115456277"
"46","16.27977798272047","10.36012719326013","13.193313177245503","36.71341570032406","14.24423560862145","9.00993842531876","31.160450576291336","33.296195737816454","35.232591281876694","301.45247119054943"
"47","16.130006775166613","10.343830880183603","13.293105852315312","36.6381861445995","14.23244191048026","9.02531859287634","31.188604817141673","33.253279739240405","35.44455807194628","301.91205694303517"
"48","16.056240759232463","10.387238820804946","13.335857124081365","36.645491426468695","14.281159907278205","9.098488972767438","31.27260291876884","33.24541320935843","35.66376133040061","302.17134572198677"
"49","16.514119857806918","10.685585509824296","13.713590438828087","37.19318938576441","14.631020291702308","9.502617120850228","31.683646519533873","33.62598473326679","36.13582368550143","302.61174659460085"
"50","17.17678447374723","10.927033238336115","14.206705217271432","38.01879357316109","15.07432749125664","9.909177684133825","31.94715266081067","34.40619351037401","36.74789609597112","313.0325009397166"
"51","13.59537652935567","9.458947922527395","12.310848106131703","35.26990293136413","12.950242702827545","6.786056505095061","31.575944541871564","34.06349494823891","43.92351228902294","309.69402746769754"
"52","15.374595246113223","9.856752749066528","12.863731314201692","36.126887721058495","13.470482587488283","8.51462710122847","30.080109034909928","32.96272438541748","39.989358054799965","306.1769382561442"
"53","16.046297182026123","9.959547565718124","12.936271611087555","37.711118217124145","13.81160794093646","8.936538540971751","30.079456832092117","33.17143457409229","36.04314182719122","304.180726738142"
"54","16.840578307548594","10.276292795687727","13.292751264496447","38.506906400251694","14.536602059438977","8.93155706456986","31.210076720526267","34.27559038047126","36.03016152258526","304.69565650164185"
"55","17.635905279985664","10.62441090369142","13.765361377001723","38.523381690125376","14.982354323242232","9.370515255938816","31.98381380012114","34.56627752962191","36.71510885441358","305.0027220912334"
"56","17.525009831820906","11.045991257297466","14.454738939831593","38.53417417859146","15.272309161875423","9.70953476095418","32.40936032721167","34.58959797104109","37.01427669868788","305.820682549665"
"57","16.83187078870826","11.284663054018903","14.718457818414986","38.48681876475252","15.441213362056214","9.9167909071647","32.493904929191686","34.321484075233236","37.07054467420807","305.6484915345956"
