"Time","Production_1","Production_2","Production_3","Production_4","Production_5","Production_6","Production_7","Production_8","Production_9","Production_10"
"1","0.0","0.0","0.0","18.625912635994197","0.0","0.0","20.833602998176943","15.70595325012043","9.529966986979545","0.0"
"2","0.0","0.0","0.0","64.68399839952932","0.0","0.0","65.98715371821434","63.07695046092287","60.08765811995791","0.0"
"3","0.0","0.0","0.0","69.01583286558547","0.0","0.0","63.97666441221524","65.88335668959095","67.6277326290233","0.0"
"4","0.0","0.0","0.0","75.57611224738478","6.207991402427222","0.0","54.63858012796045","65.95163177157416","72.354605136694","0.0"
"5","22.956271544492637","0.0","5.279467277161423","103.09866303927495","30.319318174696807","0.0","65.07009524417236","79.11742160889563","101.69497626708662","0.0"
"6","36.23086839204956","0.0","27.528992660480366","129.27972664703768","36.91846921919454","0.0","68.8994199982868","97.68062658857424","112.94383739692903","0.0"
"7","42.61787101338991","19.06244375230027","34.819895411153105","91.75109507112894","46.74049731220744","0.0","69.22440649648455","94.4468383342651","78.80392625866199","0.0"
"8","39.24482846667524","21.95360543445275","44.49523348513437","76.735242259877","33.56666372580352","16.351958189000154","78.87762985691894","74.19755798293114","73.78932033978091","0.0"
"9","28.67014631345959","24.61497553113634","28.482001103153628","79.48679517762632","27.24893083433689","16.23840835689598","71.14934648401591","77.09935765319379","73.09129719886917","0.0"
"10","34.052798735522245","21.954198189962508","24.735449438188564","81.35264033475929","30.42216432029268","16.637867503903006","72.00528151944948","76.51462898192358","74.34956830431133","0.0"
"11","35.41550456489701","20.934136133576235","28.224117363206894","84.52958122323554","31.751696350621017","18.32170853937758","72.02513738342641","77.42830940344497","75.37896495286537","0.0"
"12","35.8281397196682","21.258416349710238","28.86780054508747","85.86357487014958","34.24156309042673","18.732832369732844","72.78639638327489","77.88590553585354","77.15235074643984","0.0"
"13","35.59722723334531","22.797700287661094","29.138028647090778","85.73616955109799","36.11182730476318","18.677794460803494","74.09242769164706","77.86551290895771","77.29109986256785","0.0"
"14","34.29878425076625","22.72625934582314","28.229825805547968","85.98687488290328","35.01712764150225","16.128147976620518","75.34340383595391","77.91752888259735","78.35504481844899","0.0"
