"Time","Sales_1","Sales_2","Sales_3","Sales_4","Sales_5","Sales_6","Sales_7","Sales_8","Sales_9","Sales_10"
"1","14.934013037665807","11.733296815803827","14.719926011582492","65.05652275402014","18.936530643074363","0.0","64.51060769665165","63.599148790958495","61.83437166079937","0.0"
"2","17.381235044972513","14.072716284094456","17.079898322936852","67.27239748469889","21.27166020726341","2.326174307353348","66.83678200400499","65.94727430347454","63.952100539930285","0.0"
"3","19.359628644463463","14.824203198539962","15.448581593571443","67.41521451415493","20.960261490102635","2.2801906201452717","64.51060769665165","65.82089262183428","63.80825320971051","0.0"
"4","27.923690799598127","17.14050618113212","19.158043263981234","68.3281814226228","29.530878139341745","12.285015915148843","64.51060769665165","67.51254648720965","69.16049379024591","0.0"
"5","31.93034858722273","17.241454071241016","28.47129061499173","76.12556599830151","32.05264926136992","20.137101976864937","62.07840172761989","63.717796133282945","72.06962244231605","0.0"
"6","35.43888002764775","17.866496549339256","30.68664633383677","108.42925615106654","33.943568239500934","23.3073304440068","63.04476561056414","78.57157750326323","103.53330744090613","0.0"
"7","38.99036858049863","21.49396902478478","31.217451562262006","101.71741296319007","35.514469514598304","25.000932633425712","72.36369288478974","99.83594844485097","90.40975166722644","0.0"
"8","36.32014593626789","22.71315809899155","29.790482698419453","85.74061893465588","32.23411643448748","19.96372792343345","67.41394896802805","78.17507250040751","83.66644794187192","0.0"
"9","32.84513908866498","20.86173940803028","28.893733081845568","84.79181025735095","30.768828672714783","17.01469227754049","70.16589793060942","79.71395814905944","80.6307495897093","0.0"
"10","35.508406336419725","21.366475520285988","28.94734472187823","85.86252025435795","31.06715696782298","16.948650188255815","72.1361925413145","79.38964515547625","81.60148129221619","0.0"
"11","36.81215049402701","21.69897686239887","29.41302478106084","88.77860519194743","32.95334911613581","18.71994765184851","72.24040452669118","80.09876827512824","82.38574340220325","0.0"
"12","37.6403245748852","21.76401873585682","29.837948033089873","89.28622714043259","35.123269268479646","19.505162008979816","72.58764954687547","80.31382494201452","83.37407219151831","0.0"
"13","37.50008206162377","22.884531651598138","29.834976810086584","88.82011817910353","36.026585254650186","19.382155622507135","74.27131086707024","80.01672086219685","83.05502307584821","0.0"
"14","37.22270320213828","23.106455358791326","30.29774389944224","88.44224321193312","36.13944239375317","19.19824245119436","75.13250881071863","79.94897240399047","83.66126309864612","0.0"
"15","36.10245426798929","22.86335969345257","30.75157932281717","87.49868030585888","35.659842764959734","18.914675562402174","73.92992740593485","79.54285206295106","83.68707212072064","0.0"
"16","36.81110459115392","22.537462734650582","31.209534992525498","89.48110889854325","35.98123465868534","20.49342874106145","74.91916616420116","79.90385222721474","84.3490572511275","0.0"
"17","37.35761076172013","22.991104936757687","30.857747908877386","90.29455027877478","36.10682871359914","20.852221542509692","76.11818900038166","79.89106296590452","85.0833257050028","0.0"
"18","33.586533121949444","22.861909033878785","28.77761838940941","85.87545556123098","33.33373858475766","15.759654847522324","75.28558188217687","78.0826246932474","82.11684438431634","0.0"
"19","33.115354736405635","23.085432810266102","30.71109090395956","85.23753747832254","35.314354928342595","17.4288844373816","74.70707015841616","78.40495775372943","79.11041392304438","0.0"
"20","37.50773974736254","24.068401814725895","31.179678923998544","89.17528039806325","37.29173804489449","21.158063838697984","76.68256443282971","77.58255898831963","79.74111100130813","0.0"
"21","37.87500726166762","24.043708763219023","32.481284384115206","89.67820461565648","38.669514018824415","22.106663204040526","77.60678419638613","78.82425930556707","82.36682089620342","0.0"
"22","38.73985940752741","24.618201128689584","32.14286230890295","91.86458208753334","39.81723604033533","23.43016311188729","74.8813910268888","81.08971371797284","86.42793736786908","0.0"
"23","40.51016641637705","26.805580463175986","35.49883946399754","90.43132431789206","37.02700368431608","22.769846055056757","76.5285659231616","80.49824634364572","89.52401607972322","0.0"
"24","41.75416258174049","31.67276888011898","39.75468239547061","98.04438351159666","40.314735677731406","25.724086798983045","79.52624523613478","89.38190791854265","89.93564709388778","0.0"
"25","45.61222528681937","32.72799906052329","44.24539194383292","102.3653282295831","43.97803703211798","27.938931364015154","86.05015256253351","92.03928988591757","89.82609467236672","0.0"
"26","51.75965634453998","29.276110236292677","38.1362138447057","110.84459253999458","56.28066626370763","36.5056834120799","93.59593185206165","92.41324607450646","92.04777302070988","0.0"
"27","52.52659354472945","30.799988710405103","40.271663159329144","97.78689452402227","49.29002251342113","35.80406795835542","81.75900686080675","88.24296951843688","92.27811655241358","0.0"
"28","38.83673472527353","28.069157915081593","36.126216256991476","96.7149269727501","37.26791259325975","18.178724219236543","80.43922880824832","85.7009425198936","87.72596983385863","0.0"
"29","41.474657121506695","26.56168172256765","34.36911669903789","93.38715540258332","39.94547538397306","23.945096329277302","77.8457969124158","83.61312476007907","86.00905766481645","0.0"
"30","40.522502860836504","26.182116456364362","33.902480425700254","92.69543571131487","39.14826389339976","23.04139827557526","77.57535524216092","83.15481150364678","85.46370886430387","0.0"
"31","40.179908101311334","26.026803117017423","33.52505942277902","92.00599065066169","38.772003660940456","22.53055004468395","77.37300627380448","82.69164545578226","84.98363093820502","0.0"
"32","40.39440278697038","26.179786316551375","33.850233505754396","92.48019793381502","39.186436192990065","22.9803313647681","77.63384576724542","83.05636342918666","85.10983377807105","0.0"
"33","40.81145358038334","26.39594041588046","34.17236481270718","93.11577544318345","39.528640054060865","23.50789552947019","77.9761250212549","83.33467963883798","85.51479352207862","0.0"
"34","41.094544619479386","26.564874217785746","34.31294831804824","93.3098313295173","39.77061777223824","23.65920676224526","78.18228292007564","83.50370515371489","85.72980311994094","0.0"
"35","41.197476952004294","26.405644289026757","34.12368243389674","93.00281025959504","39.48935937553248","23.415622196188647","77.91945241232222","83.36244142309837","85.45025442735484","0.0"
"36","39.53889006448561","25.347474588703196","32.92549446374576","91.433290864125","38.014100190091725","22.080095724020083","76.73473844418442","82.27578687774114","83.93458677059199","0.0"
"37","36.95979821948063","23.519742190967865","30.640943504428535","88.94772477460171","35.88738616912508","19.926042444814758","75.03557174372978","80.02504646022217","82.15495662783027","0.0"
"38","33.352446969093606","21.589469629062158","27.297682216712516","85.4888333443021","33.37946171870999","16.90276239278246","72.64698665606556","77.17589092370756","79.85161051433796","0.0"
"39","36.12967796268095","23.427436321632186","30.084161773839696","86.47357304073898","35.330727689608736","19.27647196980956","73.52681002891576","79.0153926311771","81.22998579014133","0.0"
"40","37.97955466568692","24.975438879615076","32.19852435636544","90.15440472470783","37.25768882955889","21.434144145718903","76.54651181218654","81.27019112775197","82.3722679926704","0.0"
"41","38.89868075025927","25.670467499317727","33.00847478713568","91.1113724169492","38.3080826579885","22.351147175880847","77.27180420252152","82.03550410065847","82.43401788636501","0.0"
"42","39.38102565816572","25.99572673038142","33.483696263121864","91.81135858032705","38.80871604062408","22.932089714476014","77.77235038534761","82.47781656565672","83.93834075174432","0.0"
"43","39.747825926374055","26.22766859336512","33.86986328700394","92.40202221852773","39.18815656894208","23.441130194219298","78.11345025997743","82.83451453569688","85.81411069555","0.0"
"44","39.90388475821189","26.34304227368508","34.03210845493379","92.63090674410861","39.3672852009592","23.63805567043642","78.27247500190096","82.98896336186635","86.65876274667633","0.0"
"45","39.87332939116191","26.354358414624972","33.96859716170244","92.48355434323804","39.34179500944031","23.520239765531674","78.2613308826998","82.92576447549425","85.99741123032251","0.0"
"46","39.73169278289245","26.296841844572356","33.83627057231709","92.24607602475317","39.22826170063239","23.328160015975012","78.1641150910965","82.79561735596891","85.11862416357695","0.0"
"47","39.65838993806198","26.270936179662357","33.81830371650912","92.18159362657893","39.18821094426376","23.296312472139867","78.13312175748781","82.74582757808858","84.99452164815824","0.0"
"48","39.883742180386285","26.41471496516347","34.01469389852179","92.51540234683114","39.42253116103372","23.562162987001336","78.34126940653894","82.96427817935185","85.45666520187515","0.0"
"49","40.032770216896424","26.488491977533283","34.08609803325889","92.67352349936709","39.535392261078584","23.686241446272618","78.42074230433217","83.07648778509575","85.67946932850396","0.0"
"50","38.761998755627104","25.643963967048787","33.080481032023606","91.07080205465427","38.339822261389855","22.48776212035781","77.23797437947172","81.63657263097332","84.57068670391627","0.0"
"51","38.00217768885933","25.222887748789958","32.458072665324806","89.80479202613782","37.7339135300913","21.918227944494614","76.9606862904741","80.324613642075","83.21494186228539","0.0"
"52","37.94362183777619","25.831062082065138","33.15781345179617","90.22656199155728","38.61787942675599","22.687279222332833","77.60724555935082","81.15011278757996","83.31005523966334","0.0"
"53","38.82296030005628","26.1359770732791","33.566378924708204","91.44726229137201","39.03483839497105","23.272638699344476","78.02873517637057","82.94066452176601","84.61317106085602","0.0"
"54","40.507323716458174","26.42013359671286","33.607980513234935","93.64462615243491","39.549777092619486","23.90829103555136","78.0621382006229","84.5954896559032","86.0108746287357","0.0"
"55","42.482643494029446","26.476128759540153","33.91379170412604","95.23594403134265","39.958724044769795","24.255702524863313","79.02320652699073","84.36543686436116","86.88683848519558","0.0"
"56","40.066182634757524","26.675448698841524","34.62990503306101","93.38490567588251","39.92567973803443","24.137433703846103","78.65795581543787","83.5613385430537","87.1158667139139","0.0"
"57","39.81165727261307","26.652612039687092","34.69547706177546","92.63691608222291","39.54694127165032","23.773434603744803","78.59206698458699","83.0486668850993","86.42748536113953","0.0"
"58","39.98297584652936","26.316816787269534","33.58420673211066","92.54897298035246","39.41214174874143","23.513521461294182","78.37281324305118","83.01295871982835","85.46634951512819","0.0"
"59","39.89436925378644","26.311821695624708","33.857358833798514","92.4652074415769","39.30935094556624","23.441022907641603","78.24832604791592","82.95721940871348","85.32391647643709","0.0"
