"Time","Order_1","Order_2","Order_3","Order_4","Order_5","Order_6","Order_7","Order_8","Order_9","Order_10"
"1","1.28535544093276","0.38765303787754624","0.6886431260844781","3.2995204769197275","0.4073494525785788","0.0","0.0","3.3047319366702026","5.95116393949285","300.0"
"2","3.732577448239465","2.727072506168175","3.048615437438839","5.859365091220917","2.7424790167676245","2.326174307353348","2.326174307353348","6.162247996313659","9.03592835253244","299.99999999999994"
"3","1.7896880143254148","0.5338325305050633","0.9150688361210693","9.922634714151041","0.5016809249748608","6.12302632652892e-2","7.323573874667929","12.689112561746297","12.11364623930068","301.590758415266"
"4","2.0186894359826804","0.5673559916604265","0.885614585511293","24.666916826551265","0.5011874200422202","6.428178969058546e-2","23.401755103574978","24.083549093911465","23.71557627308174","310.9813476008434"
"5","2.9454320218731196","0.6468766564970043","1.0094987687484003","39.14728641390865","0.7121185981370972","0.241672160189561","25.19964058602194","33.901673647188986","43.32083046330041","327.18032629909874"
"6","3.822037556976748","0.6761317492794685","1.5336706414216115","53.47412303319471","0.8247027634121387","0.3989610887729017","27.312725159431903","41.86195254561869","54.84964830718658","351.7856218147906"
"7","4.354804694238542","0.7006134280018468","1.8341017994202125","55.55814118064703","2.280679352823461","0.49643818175366433","26.161596787245685","46.7148152864672","47.62182703767301","331.0090933961194"
"8","11.444118333126312","0.8170673877289236","1.965375231287644","34.96569886143518","9.750439661067208","0.5639881526823878","26.603408149985913","39.101333732463814","30.626420542745514","300.1798693840403"
"9","10.801017784603363","0.888240973063026","2.9459785154050415","32.2161748671468","9.50291468416586","0.5692221648527506","24.365770591973302","30.68246328708551","33.71476558722954","300.0"
"10","9.523057241300146","0.8983918017526829","5.855287198869652","32.852637859817264","9.925717257714547","0.5575743975379798","27.968099051557832","31.64822479267643","33.598883376801076","300.0"
"11","12.141952393170016","0.9132675107448689","8.915602072026783","33.883678572000086","11.032537481639276","0.5476462030186583","29.90521871299584","31.639454460220964","34.12161289562466","300.0"
"12","13.544849900833771","2.540088527478809","9.205089924166963","35.36815194661972","12.005915602314632","0.5442126808252119","29.61195887556568","32.082443247078515","34.52978573724894","300.0"
"13","12.720067190458662","3.719870878827781","11.020909496948583","35.16840143204794","12.213005407933975","1.1326987025203583","29.74577429171686","32.00858266353428","34.06219432069621","300.0"
"14","11.925708579057014","5.483338252813965","10.897686230560078","34.455597005009906","12.442399304909383","1.6020240491550053","30.93995126173502","31.7707302675612","33.63213987980614","300.0"
"15","10.61249774556943","6.753174789371532","9.1440967118303","34.536378838435496","10.515110774206029","0.9788370853930921","30.81688582612168","31.534545252206136","34.05891648395266","300.0"
"16","12.101699198896533","7.770608350883943","7.876410564598585","36.120953470058545","12.76568603295885","2.057477009345023","29.377263185413074","31.901921581090175","35.71393086591871","300.0"
"17","13.152677013172344","7.379718158119762","11.896623804960534","34.46178409621073","13.237305328336529","3.2569773647883977","29.266036983585117","32.734988823105276","34.166530241249134","300.0"
"18","14.726939232708807","7.134559320286113","11.711728115119781","22.168769856663037","13.304144710588108","3.785820985846344","30.736937140541784","29.040891737992947","23.070169398742312","300.0"
"19","13.744822331912255","8.062400294576348","10.790361330205094","28.408032090644234","11.881756418083837","3.1451266158411118","30.529732460075493","19.546275735678595","31.00658985285103","300.0"
"20","14.102683989042433","8.152391257322543","11.746541677326407","34.55538068841982","12.798942878005628","5.888510182112753","28.703762069158977","31.54050628490654","33.27123411028764","300.00000000000006"
"21","15.447357808954447","9.34919166479808","12.574246959984777","36.68327256684975","13.56079750298832","8.404602801360463","31.568698053518027","32.64765148481546","34.84453121143322","304.1800774771414"
"22","16.686581348511737","11.050268374658113","14.440193993374933","38.775201136632155","14.385719341356765","9.565902363236505","34.034320626090604","35.27362331295589","37.71387792151776","309.69723406150763"
"23","18.26754595274404","13.32246183417891","16.532814978177775","42.85172295584684","16.262667938471218","11.107626609512245","36.12472410776834","38.87348384488399","40.167704974628826","317.1456285422704"
"24","21.738505599701366","16.003421750062238","21.142070802977514","49.321952378697645","18.85430894991322","12.910353481482424","41.54500868916411","42.112818497969805","42.73807339951064","328.4041338387013"
"25","24.420088651455753","16.994980767966233","22.861895687005266","56.00868626579239","24.996076898547436","16.559636251326452","42.582201365132605","45.42255106256482","42.25654380883242","329.4807984449839"
"26","28.859162852472835","14.90082571335336","21.276787701332783","57.479694887982376","30.06379412400207","19.442861277341247","41.591694188225446","44.1355147693033","42.913545850276","324.3600161889377"
"27","26.849047577802164","11.794236307391014","15.604735826821639","46.929779817242796","27.428816862239632","20.037603327111242","36.80001560556645","37.95979102171707","39.641966546530895","305.7133304494968"
"28","20.027496397913826","12.031525304473481","15.197612351277371","34.87269606597126","13.977650102803944","12.166015760069252","30.999448598777533","33.823360260380944","35.96400900292593","300.0"
"29","17.15754107814118","11.14640434448726","14.367085165171563","39.50949972670168","14.174186782086258","7.512298953825804","31.969522192518063","34.782537104634706","36.53208664869074","300.0"
"30","17.488869066290547","10.371067872575018","13.10261564982997","37.47521974741482","14.640783980526969","8.698988326194367","30.853933912831643","33.54815171779584","35.506442959843405","300.0"
"31","16.79766067844224","10.161500838434959","13.254382556089208","36.81589714624985","14.573374790752805","8.493811194740797","30.63412574803437","33.28237870766417","34.07546600477723","300.0"
"32","17.31750924767012","10.351353196286563","13.367559418623102","37.49537956663717","14.661466814142816","8.784410991721817","30.86583728583993","33.10470076071672","34.92321379371421","300.0"
"33","17.451996986322847","10.645844532547953","13.807248321075882","37.92527955252498","14.896413861503579","9.004043234227307","31.063680841849106","33.83101938271355","35.7321413050918","300.0"
"34","17.75084305974035","10.868354945653934","13.987137397849386","38.34775863510315","15.068139353943787","9.305772935037053","31.258061581375124","34.17831042022845","35.36343588411441","300.0"
"35","17.908927299544327","10.19305160909827","13.206023188397534","38.16040013368244","15.188137992515117","9.714183083870521","31.088097091734546","33.828380259868794","35.079543110307846","300.0"
"36","17.578414852947496","8.367347623900457","11.551398802899039","35.711255977484555","14.317020263445876","9.065096016182853","29.37238025028239","31.21712990262907","35.104414297917174","300.0"
"37","15.0380654143652","8.50817716549428","10.127798009002973","32.445288152035765","10.724430314878848","6.522633712157836","25.47128278933579","30.001190709189903","34.25834586874023","300.0"
"38","10.137541499602557","9.459316526576899","12.07332084334532","28.378536981593196","2.91836986810405","0.5301391855064562","22.115559128881614","29.608781558981597","32.46357877218222","300.0"
"39","10.214006704791949","8.118952469837456","10.261025602334767","34.86377518816393","8.816827270510343","0.6889011401403041","28.840507601266793","30.971923748642066","31.718317482856673","300.0"
"40","15.409757770334888","9.050588102936322","11.609145639358958","34.4265827051244","13.430213069901587","7.55420793246775","28.845709892974092","31.50441616496621","33.21066225809156","300.0"
"41","15.46662810322241","9.898129237769476","12.573664680384244","36.0765947306015","13.57723717235845","8.263201913575788","30.5237197361935","32.70489914412315","34.09909013464083","300.5724688521027"
