"Time","Demand_1","Demand_2","Demand_3","Demand_4","Demand_5","Demand_6","Demand_7","Demand_8","Demand_9","Demand_10"
"1","14.934013037665807","11.733296815803827","14.719926011582492","65.05652275402014","18.936530643074363","0.0","64.51060769665165","63.599148790958495","61.83437166079937","0.0"
"2","16.336612303163765","13.028093542285708","16.035275581128104","66.56601165606375","20.22703746545466","1.2815515655446008","65.79215926219625","65.10742041517767","63.851736588286286","0.0"
"3","18.13217466837","14.25214162503893","14.932382902423356","71.69737645546975","20.2625356525806","1.100994780590395","64.51060769665166","68.08195887099095","69.26147204322744","0.0"
"4","27.111965554418575","17.114315421369767","19.098153233565704","87.13639851856803","28.84927434350613","11.491627685454556","64.51060769665165","75.37922570864559","86.24502109454328","0.0"
"5","30.50153247493818","17.206493561268207","26.53948021640069","110.29211363066412","31.09184003433931","18.458649812565007","64.51060769665165","86.3930741176082","107.84691210062363","0.0"
"6","33.27820806984306","17.720020438372828","29.621193359703685","135.42694314524414","38.38798565917466","21.90718246198137","79.40861802344673","106.1012531452672","129.571121721379","0.0"
"7","44.883976141183766","21.678142405784847","40.73233834108633","138.8446008143677","55.534777386481494","23.787235440050747","85.79338814917509","116.42901470421802","128.45133924169335","0.0"
"8","68.24368431128717","23.014680081645444","63.69561999455137","112.46732438009008","71.30253003750121","24.05035522355557","92.41700256951336","96.08353346809383","85.82034585205952","0.0"
"9","94.89635525741714","27.61572548239816","89.63106345378719","86.22971296839324","71.078302647165","19.985800848789108","106.2990592343472","96.70025416667525","83.04478904615056","0.0"
"10","117.11138236039945","37.91911055964742","103.6966852234076","98.47061980618818","50.456953501318296","23.38440541307406","124.98001226029014","91.8127336606081","86.19909948669124","0.0"
"11","97.63500462536373","49.90973276501601","70.71293965815107","98.37507610546257","33.64186952777492","23.413896807459285","108.28952732742052","87.08100644657627","89.25614019775696","0.0"
"12","24.18890255815205","51.420372015762254","18.405235862364925","91.04750190440022","40.552297808039945","21.663115773071496","77.83270407610976","82.39199163570504","86.3678104455503","0.0"
"13","32.765074984022796","28.770389937918793","25.154482523996606","88.92802112494427","37.377431387137726","20.866840647010072","74.64233076277792","79.21349736326604","85.94481792207095","0.0"
"14","41.16131015368587","16.750562061931603","33.4892500717456","89.6622363850214","36.018088978321515","20.653281410565505","75.69196549755146","80.05367012330882","84.6006344702702","0.0"
"15","42.78656027042612","24.204875994305638","33.44030080403309","90.76313366416339","36.82887721295033","21.175093221744174","76.05821952776952","80.77677319468977","85.3641378660954","0.0"
"16","43.347607078733546","24.698436011307557","34.21076206842534","91.71181095201798","37.82296314793739","21.74940982497527","77.0709447890965","81.07780185090965","86.9277723082055","0.0"
"17","43.36637032457539","25.070548830125652","34.44390944591439","91.59051116486859","37.75763677008789","21.560696500601388","77.39197467988302","81.00557897377963","86.97872449446052","0.0"
"18","41.573744630067154","25.53035659868521","34.093818826112575","89.71940703646693","37.07269058109422","19.173548024427358","76.78503244671909","79.95683445184744","85.15065434520949","0.0"
"19","38.78407406109614","24.626281255145162","32.217368894936534","86.1262392825096","35.74810248880975","15.78544198754221","75.42717725403188","78.80170562500534","81.43660440122325","0.0"
"20","39.54274694609879","24.337258652564962","32.928803661290665","88.29770708086153","36.26014571568838","18.401144086598187","74.86316107039809","80.20787226408578","102.61116225091979","0.0"
"21","38.89009264952826","23.38917219699342","33.656684426410116","89.35836200527024","36.45116958084819","20.358868383410865","74.28279451488262","80.37175081090692","111.85666007083468","0.0"
"22","36.89650115451391","21.07800672114592","31.57295209738973","87.31044829088927","33.324097272559484","19.497607136143046","73.53986718719513","76.94140217242983","123.6514443860865","0.0"
"23","35.005409903024","20.64706509145538","30.39860278956168","92.81092148217961","32.04248625278203","19.49145263466871","72.95050025370028","76.28791856288808","96.32049320660806","0.0"
"24","36.61188113785999","23.65468018505763","30.38443170919102","84.460931344582","34.1434322182182","19.05941794055273","73.60124094886122","78.15561130607455","79.65034210095027","0.0"
"25","37.4159417136994","24.57876101785079","31.847963427014122","89.41697048265776","37.12867475941604","20.53401693897793","76.33605132157766","81.87394216987043","85.30162139523273","0.0"
"26","38.76714457555088","25.24296332447648","32.995787491359266","93.07953607181092","38.25899520790877","22.06599422307469","77.36996910593884","86.37902429325607","86.59025554303686","0.0"
"27","39.52517053076301","26.45354038001495","33.729713661601956","96.69891917606242","40.33261251893053","24.56210143303961","80.74173698121774","87.93105214624669","87.41445163422539","0.0"
"28","40.8533401065821","28.26119015299207","35.59625828912243","98.0569639791677","43.03974048644614","29.401846977929324","82.28855230053205","87.23145689385625","87.91230336153686","0.0"
"29","43.50931559607571","33.9310639146662","39.3301743873359","105.15184465708714","50.18924464350228","38.64544215436112","85.30799925616405","92.6868046509917","88.36891380443264","0.0"
"30","51.67735367310547","42.856646015587","51.574314311115316","122.75180161652571","62.062018068281134","51.350104971067125","95.25222493403203","105.80692000019775","90.1490099471651","0.0"
"31","71.29194659392772","53.89934372607455","68.15057788821264","143.67472200300546","76.45278399313469","63.97991661737751","109.51426111212857","121.59979248816394","93.65704389566376","0.0"
"32","93.4088268325596","59.87488182897105","81.7658693909271","152.56512309946385","83.60080984624139","64.40829348693435","124.93440398229718","127.28896621455158","97.39879565374576","0.0"
"33","110.17207457938163","52.72859570455008","81.096076942622","147.6337931948214","77.20681699871048","36.76392387975373","126.14547773404719","125.00645752494458","98.17981381095527","0.0"
"34","94.12220727699997","22.38475744572336","47.22426480817228","108.1610250945933","43.54563865080675","18.26358836713174","101.52616695231684","98.42838733194922","95.57234038631329","0.0"
"35","23.449462660813644","27.193759079539483","25.50529421461015","92.41616201091571","36.80343939549634","24.700371125317496","71.43405761588463","83.67004649206955","94.44779761115976","0.0"
"36","38.1380332356242","25.644363415735","34.74249846604532","92.27226503952733","38.09173856113307","22.352251627632246","76.82955749766408","82.4116122571107","84.04029376984002","0.0"
"37","43.447004178947644","26.64245589205861","34.97171999714263","93.47495677266204","39.135484281202054","22.937950117910745","77.51167266988803","83.8201805504842","84.76929912656722","0.0"
"38","44.216934665164636","26.941152629323923","35.335096344186084","94.44573499379965","39.7038501279445","23.54498886133691","77.93016266546356","84.51461894171352","85.60122124882497","0.0"
