"Time","Stock_1","Stock_2","Stock_3","Stock_4","Stock_5","Stock_6","Stock_7","Stock_8","Stock_9","Stock_10"
"1","96.35134240326695","98.65435622207372","95.96871711450198","65.7151918819285","91.47081880950421","110.0","66.15546132360313","64.39234295931858","62.482192798361794","0.0"
"2","82.70268480653391","87.30871244414745","81.93743422900397","64.53159687696018","72.94163761900843","110.0","66.2053658497796","62.93777859578192","59.69617787877385","0.0"
"3","66.08653574819479","73.4887307703583","67.78555434714407","64.43661475122154","53.10792603222931","108.87506190295227","65.1948413843825","62.97730396841881","62.26564740886194","0.0"
"4","40.67799748043832","56.86487947544238","49.47199118444301","68.64047074726477","28.513423590783837","97.37531751818187","50.08934646975041","61.13101582214904","66.97745927783329","0.0"
"5","29.978683067390904","40.22643738613546","25.62365204060969","91.81622891526592","24.851863311523378","78.69533186363537","61.02822120173252","74.61712103368681","90.83530487724764","0.0"
"6","27.83447685146045","23.037797716378012","20.69176906969426","123.21592678551714","28.94964079288219","56.39822314765664","65.31494463997532","105.48273521494357","128.1749039933452","0.0"
"7","31.037093724184352","20.712149554321588","23.799733449550256","118.70192171555257","37.80175358024843","32.051430068060405","63.86342998790843","91.5897014958564","111.3019523191922","0.0"
"8","40.261229802578086","18.46272363808664","34.573050742715665","127.64038643775287","50.0906434061174","29.5952113722989","66.83174252340083","97.41052300309232","124.57171733363107","0.0"
"9","67.15082594130021","22.649804344728686","64.62234505747297","134.82706155419297","55.0717767784058","29.689783013069395","98.9324307579295","107.8676932121322","122.80647605701125","0.0"
"10","108.66391794938777","29.40622776902139","94.5673919945287","132.54861522764241","65.05087425107419","30.26853234093998","100.54404973822577","106.93223967934442","120.05760490622859","0.0"
"11","86.66011498326024","39.750698261696286","80.29631709945573","130.62916124342968","63.880646288139104","30.53627985153566","105.82687445974383","105.81023286856707","117.70458914245084","0.0"
"12","87.30308338537972","36.771933590602686","80.60795268511998","130.0230318278189","63.61246131079992","30.33968835247683","105.6557809334694","105.49793958799779","117.2222036622882","0.0"
"13","85.70711051611079","37.010650235796426","79.77527345166914","128.76874241074302","63.08479018962538","29.300411341451138","105.53181951876189","104.73481097258544","116.2613265998815","0.0"
"14","84.67671086874313","36.68099662784239","79.26736759468693","127.4578316594588","62.06217589867184","25.961361548730103","105.20967175427033","103.83179150058734","115.45539890892557","0.0"
"15","84.31418214501514","36.64414113080677","78.86643211686345","127.26423950118131","61.75580834101914","24.210929140245522","104.69216214473128","103.55387440053204","115.2677513370895","0.0"
"16","84.05982241760543","36.544623131964066","78.76847192052352","125.57812702105505","61.56001841321022","24.106069117163752","103.88033163730327","103.37716493412519","112.86874653228233","0.0"
"17","83.94354869687504","36.38891719778828","78.75566271084298","115.35227929196614","61.559965183208355","23.985108877882727","103.85001345363479","99.03528239832306","102.30417727296086","0.0"
"18","84.11787196309483","36.415323712942794","78.61006080509657","94.77367184658664","59.79144990473574","23.352978349614858","103.29900036038914","84.82017974453892","81.7600715734085","0.0"
"19","82.59072212264417","36.465515051620656","75.7808043193836","91.78610356361317","52.23213220930006","23.591569953874583","102.13480056585756","81.05198155253773","80.1449221098468","0.0"
"20","74.31549773865362","36.3560189235981","64.97206826265841","91.3494725007187","39.92545933715444","23.52097938369608","97.704537075993","80.56136544723896","81.53049493936555","0.0"
"21","54.491948959737435","34.848992993825846","41.70000929056624","89.68410331404706","37.437918708131185","23.014015352561405","82.30310077391466","79.48360484209968","82.46222838216089","0.0"
"22","42.94760779508396","29.886609789315024","36.888493564792626","87.99486748162687","37.932153259583956","22.605263635689262","77.88015500434389","77.92625242832764","79.56874417700305","0.0"
"23","39.79679039227344","25.910064341307773","32.935210596093086","87.90407642032996","37.72202371649827","22.41654208315447","77.52824706744501","77.65490512084307","79.71746567990247","0.0"
"24","39.29986224738045","24.674948252911694","32.662185537115654","88.3951923754691","37.67207093304793","22.39555768379033","76.860800756754","79.88776834831285","81.83072729879042","0.0"
"25","38.72195579420196","24.90730518205343","32.57753623285387","91.12349831018076","37.662325420211495","22.20566755115102","75.42762815191611","83.18519231425432","84.48174576652299","0.0"
"26","38.69670257898273","25.535448221655678","33.5874022170558","93.3935594858756","38.18772217258012","21.98773345831773","77.19982805454657","84.16644331952669","86.65597853344285","0.0"
"27","39.79893794598477","24.58951533974793","31.767332325475813","88.684163046973","37.18476201356674","21.700848628997964","77.27976645334493","80.55154691454229","87.23590596065648","0.0"
"28","35.968249041249344","24.878532751461425","31.45754793720328","85.99090876183351","37.59164176502622","23.0942395364716","76.54691675515087","76.45860024885563","81.105381339663","0.0"
"29","38.231738036985305","27.9448661896099","34.62989091706287","90.23447289366963","41.78393972522207","28.4384712322883","76.67201637975536","79.55275302044319","81.58205549437712","0.0"
"30","46.7003082871546","36.27948853516401","45.30146932472144","109.68101108870214","53.48691137321095","40.67882743042314","83.41170348911417","95.35816155850837","94.1078112303541","0.0"
"31","60.04049027643116","49.08596345080249","56.79546941281194","122.58032026632839","62.60200385473965","59.56220811387762","95.83294378676459","104.85222972830468","101.68093698656924","0.0"
"32","85.46343334962737","47.98699436253443","75.4515987937088","149.67161820567","75.87038193755217","58.027722407034744","120.96210680346559","124.74239331485448","124.40950976032114","0.0"
"33","77.09153396488854","48.30942442961546","65.37644732757207","135.19546890027814","69.61380821867795","58.93037705120997","110.17767655375205","113.72262164590491","110.6500344155728","0.0"
"34","81.30620698502719","48.04364495228334","65.9579899361381","135.59441024911615","69.3986468641906","58.64561707985615","110.09990528807634","113.88547871292802","112.18471382805943","0.0"
"35","80.36356471224258","48.04497345410542","65.62579923480851","135.36593710680546","69.23858540610854","58.659411029062404","109.98162199808037","113.76942720062877","111.7680089722537","0.0"
"36","80.20169653359574","47.977625146817616","65.53927511310897","135.18091969012443","69.15587492751939","58.60937480645255","109.95359431909723","113.70689235341852","111.69395378750568","0.0"
"37","80.12709004391391","47.95419016662983","65.4866658284923","135.1955502513492","69.14031487149752","58.587257161643805","109.96214620089931","113.74686129758845","111.67766417648022","0.0"
"38","80.10066847979594","47.96092397387855","65.48763990394389","135.24181094993486","69.18454433407186","58.591198285975466","110.00361713390274","113.78020359868879","111.65409181940726","0.0"
"39","80.09132645257064","47.9163430503113","65.48846848047384","135.27345115786665","69.13880147638474","58.40755250657557","109.94571870534133","113.80733277767685","111.63592478984023","0.0"
"40","80.04640646914329","47.376741214530924","65.11748032601899","134.89925761828442","68.40449201295858","57.10522600008757","109.58205492858646","113.64192352993857","111.61526001436607","0.0"
"41","79.1098126024015","45.05613118435172","62.839648691340926","132.00243882890754","65.36581342554152","52.57508830042768","108.09630175838998","111.57966202498272","110.7660014332081","0.0"
"42","74.53294420130788","38.85267411312252","55.66703119259693","122.29344730380761","57.4037811955087","41.888401870892764","103.08822834544976","104.2328071068015","106.20311401101122","0.0"
"43","62.89042166773792","28.203155057974122","43.06144300795937","107.00497549480225","45.69468617756962","27.96810578787495","92.2129558765974","93.07640095551578","97.20742343932312","0.0"
"44","46.88538374034593","29.02303004093463","37.1799615068707","95.08142970594575","42.615322880272785","28.300909402442883","80.99943873935824","83.9174106052162","84.62301300303463","0.0"
"45","44.780128248096574","28.805001680701896","37.162564162937116","95.18527284761223","42.81715050374679","27.51315143260608","81.17553310014067","84.00742215860971","83.90452929595172","0.0"
"46","43.65475894507597","28.443004114397805","36.591115424376284","94.41517422797767","42.40098189809766","27.147016506313363","80.85893167137569","83.45981349914943","82.91882874566737","0.0"
"47","42.91067526735169","28.184023857122966","36.17079088408687","93.76459793097646","42.09404742247158","26.868559309478403","80.70063533078218","82.98125419207435","83.24445531495319","0.0"
"48","42.22493248271186","27.980362457620704","35.81266081960651","93.21870430128237","41.86315066955517","26.652265488352512","80.59416975319465","82.58670924441616","84.3651441465771","0.0"
"49","41.53446347837986","27.79580352421276","35.47629588730032","92.70179993894045","41.65938762178913","26.46892183084286","80.5153201343624","82.2083895380067","85.15138818346168","0.0"
"50","40.799949199403265","27.616162387993857","35.14443040295895","92.18954781889381","41.46870372205914","26.307615863044894","80.44969391677084","82.18138897001533","85.3666904550049","0.0"
"51","40.00723159610249","27.447901315048707","34.82136033606219","91.674366431166","41.29468866004748","26.160636302325987","80.40580702129924","82.35160846006569","85.24700274965177","0.0"
"52","39.23050662294298","27.343615287051325","34.58283027326076","91.55386888573526","41.20532553322799","26.0839550741197","80.45857724150268","82.53024241936937","85.18800422391135","0.0"
"53","39.07623454423311","27.459539026121504","34.65932175558344","92.18734228865665","41.4206461056011","26.313676478174923","80.77904265720113","82.87073110193857","85.47805813210229","0.0"
"54","40.17175824511843","27.78583021558786","35.04503648142712","93.29600724891245","41.91057016659349","26.83863797792307","80.65444200494603","83.49130814532064","86.03081790370643","0.0"
"55","40.488172624103186","27.480139457861195","34.55678923191701","92.86429966819642","41.299433501847396","26.267946004170113","80.36074654282764","83.24323587679132","85.80361576041807","0.0"
"56","38.74584773952512","26.132738387298584","33.14274297982626","90.34562445823246","39.54354958294384","24.208771789403578","79.23953372002697","81.30995846106907","84.25933717057343","0.0"
"57","37.97240358072238","25.723646044157206","32.65981617077429","90.2511412388958","38.90181433012323","23.626284093753846","78.63462276151178","81.46876626968306","83.65247425872785","0.0"
"58","38.476443963265055","25.666467232126937","32.946548320113656","91.35285992915871","38.76440082288752","23.47875281299059","78.32322006285203","82.18217019276138","84.01515909502517","0.0"
"59","39.64207807924431","26.054739928068745","33.70893379876187","92.54650512333265","38.921174593527915","23.46295769191261","76.6785687858716","82.8944354122027","85.00139523468432","0.0"
"60","40.89591359424497","26.672285239711357","34.56189987209377","93.33377454128453","39.48969112368268","23.548575545099506","78.87567498708721","83.38128878694081","86.13110105430819","0.0"
"61","41.23345291312021","27.07540982707001","34.76801652279016","93.6380176561369","39.78349848858049","23.704905457985774","78.88991093136276","83.62343045418925","86.49952754184865","0.0"
