"Time","Demand_1","Demand_2","Demand_3","Demand_4","Demand_5","Demand_6","Demand_7","Demand_8","Demand_9","Demand_10"
"1","14.934013037665807","11.733296815803827","14.719926011582492","65.05652275402014","18.936530643074363","0.0","64.51060769665165","63.599148790958495","61.83437166079937","0.0"
"2","17.381235044972513","14.072716284094456","17.079898322936852","67.61636736832133","21.27166020726341","2.326174307353348","66.83678200400499","66.1580766489368","65.21772427550411","0.0"
"3","19.359628644463463","14.824203198539962","15.448581593571443","72.36771352529708","20.960261490102635","2.2801906201452717","64.51060769665165","67.88826971775805","69.80176988779411","0.0"
"4","27.923690799598127","17.14050618113212","19.158043263981234","85.58322511662149","29.530878139341745","12.285015915148843","64.51060769665165","72.08578443790404","82.66852257047083","0.0"
"5","31.93034858722273","17.241454071241016","28.47129061499173","105.37852849346032","32.05264926136992","20.137101976864937","64.51060769665165","78.30850269423632","96.2748722189253","0.0"
"6","35.43888002764775","17.866496549339256","30.68664633383677","121.55224496592021","33.943568239500934","23.3073304440068","67.98167275477621","95.6780655207731","110.08466982428429","0.0"
"7","38.99036858049863","21.49396902478478","31.217451562262006","101.71741296319007","35.514469514598304","25.000932633425712","72.55180675355315","99.83594844485097","90.40975166722644","0.0"
"8","36.32014593626789","22.71315809899155","29.790482698419453","85.74061893465588","32.23411643448748","19.96372792343345","67.41394896802805","78.17507250040751","83.66644794187192","0.0"
"9","32.84513908866498","20.86173940803028","28.893733081845568","84.79181025735095","30.768828672714783","17.01469227754049","70.16589793060942","79.71395814905944","80.6307495897093","0.0"
"10","35.508406336419725","21.366475520285988","28.94734472187823","85.86252025435795","31.06715696782298","16.948650188255815","72.1361925413145","79.38964515547625","81.60148129221619","0.0"
"11","36.81215049402701","21.69897686239887","29.41302478106084","88.77860519194743","32.95334911613581","18.71994765184851","72.24040452669118","80.09876827512824","82.38574340220325","0.0"
"12","37.6403245748852","21.76401873585682","29.837948033089873","89.28622714043259","35.123269268479646","19.505162008979816","72.58764954687547","80.31382494201452","83.37407219151831","0.0"
"13","37.50008206162377","22.884531651598138","29.834976810086584","88.82011817910353","36.026585254650186","19.382155622507135","74.27131086707024","80.01672086219685","83.05502307584821","0.0"
"14","37.22270320213828","23.106455358791326","30.29774389944224","88.44224321193312","36.13944239375317","19.19824245119436","75.13250881071863","79.94897240399047","83.66126309864612","0.0"
"15","36.10245426798929","22.86335969345257","30.75157932281717","87.49868030585888","35.659842764959734","18.914675562402174","73.92992740593485","79.54285206295106","83.68707212072064","0.0"
"16","36.81110459115392","22.537462734650582","31.209534992525498","89.48110889854325","35.98123465868534","20.49342874106145","74.91916616420116","79.90385222721474","84.3490572511275","0.0"
"17","37.35761076172013","22.991104936757687","30.857747908877386","90.29455027877478","36.10682871359914","20.852221542509692","76.11818900038166","79.89106296590452","85.0833257050028","0.0"
