"Time","Sales_1","Sales_2","Sales_3","Sales_4","Sales_5","Sales_6","Sales_7","Sales_8","Sales_9","Sales_10"
"1","14.934013037665807","11.733296815803827","14.719926011582492","65.05652275402014","18.936530643074363","0.0","64.51060769665165","63.599148790958495","61.83437166079937","0.0"
"2","17.381235044972513","14.072716284094456","17.079898322936852","65.92236778395804","21.27166020726341","2.326174307353348","66.37433087219458","64.5992162862874","62.67775429757416","0.0"
"3","19.07944453366023","14.688673196089248","15.338624291855693","66.94936678108115","20.718489633065442","1.911347100175964","64.97305882846206","65.3536660125233","62.41893019352259","0.0"
"4","27.97508327961507","17.135973448906775","19.158022118110992","68.99306733762135","29.478847834940808","12.257367515748713","64.51060769665165","66.14660428264223","67.67657938839005","0.0"
"5","31.54262772176552","17.25872614335978","27.98683164651947","75.60492441014432","30.033011001655424","19.673259970618137","57.53780999823647","66.35446614060965","72.80262155072461","0.0"
"6","31.95951263717967","17.892862371440167","27.563785026399337","103.31240011869372","30.522488341413663","22.30160604943229","65.01519858385736","79.36941301419913","102.06704100616193","0.0"
"7","36.586103626031424","21.1294344027284","27.79518337503942","105.5165886325091","37.15521243850304","22.70991059254562","69.37350822572263","98.03278477388903","95.49497137823768","0.0"
"8","40.36572671094636","20.882486579498888","35.20472292981982","82.4919958633434","36.384538002964305","20.03354311610457","69.61295420997804","76.90705952636561","82.35366036571465","0.0"
"9","31.022314772501325","22.08229749113182","32.04039479907284","84.97321786491524","28.84524582185388","16.776995049411948","72.62533608409618","79.99064816854855","81.36019569769957","0.0"
"10","35.74292735463451","22.111007536621255","27.044236384689953","86.00652734143048","31.272153892335105","17.05108550397589","71.8487426571139","79.20166879369327","82.00592628547626","0.0"
"11","36.80038296515434","21.16528795974279","29.551871843089494","88.68622578092183","32.34571980321121","18.614763161904094","71.99920124421162","79.90372675358009","82.47381312542343","0.0"
"12","37.641002400062604","21.661923645596154","29.879078256075353","89.22987373156221","34.60682300293672","19.391815992167473","72.47245385487588","80.11857881203916","83.68226465180287","0.0"
"13","37.946416972680325","22.78984747650548","30.1873880241382","89.36226246607623","36.3962874132786","19.792320077027647","73.50446385692997","80.1492925539997","83.72055356566294","0.0"
"14","37.92613209607331","23.035318767523936","30.46086341434365","89.22760109444366","36.545950123363966","19.854457939288984","74.95135551745922","80.09586180080996","84.07256688379786","0.0"
"15","37.287672697179","23.00479753121919","31.463851685082247","88.75176944540684","36.35888146603206","19.780701226342693","74.84775800539353","79.9525693409525","84.61766749907684","0.0"
"16","37.886842584596295","22.974671330169343","31.778803970106495","90.43658699508373","36.748004606345376","21.300227220928083","75.75464883440488","80.25392642096097","84.83597803184324","0.0"
"17","37.82836442495177","22.957146383796008","31.24339596444151","90.54657945869086","36.43233591356134","20.982150279264715","75.86593267691532","79.91830809261228","85.71190032906587","0.0"
"18","35.046069984488874","22.924552717631954","29.751773722145565","86.98387023132305","34.60862346720294","17.26568505042804","76.41597391259054","78.75888241658882","83.07006978764974","0.0"
"19","34.06826474617618","22.89741478869376","31.009357499981796","85.90436024374836","35.36950361779529","17.59182146602533","75.01794794104454","77.629674112663","77.92121084399878","0.0"
"20","36.94736194963229","23.896901952854268","31.571496304797627","87.09294653222472","37.1160527552871","20.514888093959353","76.06103432700964","77.42642525569076","80.37682100842008","0.0"
"21","35.89804293612363","24.130637725311125","32.09610184503628","89.02703612792459","37.844523927126126","21.576232534997647","76.24293466161868","79.12060583611728","83.84599423266303","0.0"
"22","38.12170985093803","25.936550704946086","32.85164058575055","91.60744655466587","38.1836057985837","21.512314588815535","75.06483202670134","80.79736192522279","86.92170127430234","0.0"
"23","39.6528056844716","28.47147658832823","33.35231822961582","90.81482035697192","36.89304104641182","21.80893604239256","77.55970845687986","80.41131280757527","88.16870238230425","0.0"
"24","39.53261086648993","28.96169556058119","34.295242086776845","88.8555268107028","36.737615086628516","23.269983993914543","75.5895610797322","78.26834418440413","84.61886899499962","0.0"
"25","44.76051656185898","29.03722946149605","38.2495016910311","93.87698413659396","41.97314838234335","29.314821518833416","78.10634622135038","82.42969029326774","82.27725148919006","0.0"
"26","57.95053158659439","32.12449448485701","49.77698752137958","116.01671133066424","57.870078805703315","43.9845554410084","91.76506021296959","101.59997078918433","95.3799019868229","0.0"
"27","85.3455345727221","30.512879630298897","67.087278191517","150.7382152609967","83.13013404915492","69.19996716196916","115.13215146021207","126.44505819802237","121.59465255065737","0.0"
"28","44.81065149307507","39.158711495987475","36.92701494222313","101.18230781352393","37.15442989653759","12.438341720735005","84.08200381379005","89.8011424810476","108.22827704791132","0.0"
"29","43.62229010422341","50.52512111261274","38.12801029544364","98.26394002171035","43.930059407477415","26.093534985060426","80.1488270227544","87.23465476042117","88.6867587169408","0.0"
"30","44.72665135939117","15.325498694779268","36.560773528283654","96.31919242815418","41.39685736822406","24.733049710627114","79.20161846936635","85.96058019749931","90.65400042167451","0.0"
"31","44.34943441173192","26.3570531025145","35.08228484873421","95.09145481052875","39.489361939767434","23.8943675125942","77.48480103881752","85.18433317006509","89.10865316183961","0.0"
"32","44.02359723726848","27.234934291796943","35.28063045088641","95.22033112681393","39.97131207914391","23.812405029015263","77.831994633128","85.23949837568506","89.39182275374915","0.0"
"33","44.21754861683933","27.34901824525941","35.49987843316057","95.47149207171637","40.20077616137311","24.082457237969873","78.02788513425784","85.37205175911267","89.5826936100703","0.0"
"34","44.41095313646614","27.49066177104425","35.64507981658688","95.7337660306932","40.39707875217357","24.280650053380008","78.1958187349924","85.56135829863527","89.77594696226402","0.0"
"35","44.49086927927685","27.52821429705405","35.69889924242091","95.84107827265092","40.45310238639059","24.357642454223438","78.25304189675774","85.62775333221998","89.84292837985421","0.0"
"36","44.004468741569646","27.19944646871223","35.33892465571437","95.38991456529708","40.0840365366799","23.974281201796167","77.85289340497324","85.30866758777157","89.49910783716179","0.0"
"37","41.19438711830423","25.55457629039962","33.36721613391915","92.60823734614897","38.03696422167721","21.674769302978262","75.8551619878731","83.38072234475379","87.45296648013158","0.0"
"38","33.10809114690534","21.366061332491874","27.829992577032804","84.12633291975338","32.20450170621764","14.503133630523836","70.89565637256236","77.62758814245323","81.47203315684527","0.0"
"39","22.944457713472847","16.935586863132816","21.07920112989241","74.13741360006833","24.625305922341553","5.835171178720561","66.82644150682009","70.30083082842577","73.3681749997889","0.0"
"40","35.02072727296133","22.759972924317843","27.29695911356525","82.56468233363307","32.02686191682446","15.830177136203432","70.44354183495146","76.5953964982751","79.90547033478033","0.0"
"41","37.29096094360392","23.54136066710788","29.4537312681469","87.57805217473381","33.88471133532256","19.726132409408198","72.72717415042547","79.46884578764598","81.18941139027508","0.0"
"42","38.18094743046406","23.95053130555474","30.51563611144241","88.6703015594511","35.406841057801536","20.749827024071518","73.97380897118403","80.20133365926151","82.27361724544059","0.0"
"43","38.92266697194191","25.123951019235385","32.43145770911824","90.52355436957772","37.551149487176936","21.56899160453774","76.49445162692707","81.60199070073638","84.24746193566644","0.0"
"44","39.581347427484296","25.715172586052326","33.14448655565842","91.34315863895138","38.27710117799638","22.28359609904939","77.20847725306703","82.2148461468708","84.82209404710082","0.0"
"45","39.76788518382284","25.90555795221436","33.37386095945649","91.62609380173504","38.557154754175144","22.552671591453894","77.47574272694453","82.41762886022684","84.34391806188032","0.0"
"46","39.725093003132024","25.944916759889132","33.410282860452995","91.63226373461889","38.61163827164033","22.599234362857633","77.54040747424017","82.42664221751686","83.87565104394047","0.0"
"47","39.58497733143967","25.921414567787778","33.39093374380285","91.5721951252261","38.586457552369545","22.59517601454607","77.53276545883801","82.37277478837214","84.02971410143822","0.0"
"48","39.52157300284917","25.947713008266156","33.45444388211772","91.64500512388918","38.64736539297","22.701121428410154","77.59686092243612","82.2687813348978","84.46242627833024","0.0"
"49","39.97755996611349","26.26103904682779","33.89412733798329","92.3366104483959","39.157108958890475","23.29308644201112","78.04592667204","82.13657205102948","85.37674996114633","0.0"
"50","40.72690972568265","26.639769949485647","34.4303203676438","93.29702747298202","39.78130255543342","24.1019934242073","78.59740889766398","83.35341737861063","86.81693056717751","0.0"
"51","38.141212855120635","25.15604134430334","32.54666446082384","90.15745955358143","37.46220282224591","21.82238807772656","76.39112954384164","81.91883154404505","85.78535771513006","0.0"
"52","37.55697711343352","25.25454785846778","32.55936336384382","89.16196707592746","37.81635263233745","21.949274632928876","76.9377382825127","80.51699858405922","83.91690109474676","0.0"
"53","37.84243152403944","25.64358099307939","32.93675147507407","90.0947864264626","38.392244084219584","22.419544475421787","77.3911465735446","81.09195532397929","83.45033539092988","0.0"
