"Time","Demand_1","Demand_2","Demand_3","Demand_4","Demand_5","Demand_6","Demand_7","Demand_8","Demand_9","Demand_10"
"1","13.648657596733047","11.34564377792628","14.031282885498014","61.75700227710041","18.529181190495784","0.0","64.51060769665165","60.29441685428829","55.88320772130652","0.0"
"2","27.414866712061638","20.382150059874096","25.206964205264402","76.42032336466804","30.505533642002103","14.098880196717307","70.85110442589556","71.77293614656962","68.0228238363911","0.0"
"3","32.29641392284051","23.23355946463691","29.237949295883737","83.0139005763578","35.1624379878927","19.633879114772142","75.36921414524546","76.0383875014626","72.1761643157572","0.0"
"4","34.22972684408094","24.52685332322219","30.918454451640507","85.4984378800818","37.12084306188609","21.736817636327917","77.11596720144576","77.88660625040737","73.871432773578","0.0"
"5","35.00676060641629","25.03806807216975","31.586206244339458","86.50147407675598","37.89739258488708","22.580144130703864","77.82236179941083","78.61760387766675","74.55521162875836","0.0"
"6","35.31713159941057","25.24313420338344","31.853338150269735","86.90221322354324","38.208605538440686","22.91682551832993","78.10451698500184","78.91071753980445","74.82904530688555","0.0"
"7","35.44131098312941","25.325108452406845","31.96017837316893","87.06255546817935","38.33304688305172","23.05153766824779","78.21738879717097","79.02791627189674","74.9385919581899","0.0"
"8","35.490980784733225","25.357899961555248","32.002913560020296","87.12669108143683","38.382825259163816","23.105420564224154","78.26253561849136","79.0747985700115","74.98241070453346","0.0"
"9","35.51084880639391","25.37101634913578","32.02000757775271","87.15234547963823","38.402736454338246","23.126973888463276","78.28059428101704","79.09355136512359","74.99993822612373","0.0"
"10","35.51879600986596","25.37626290391998","32.026845177113024","87.16260723977676","38.410700933500074","23.13559521669773","78.28781773501476","79.1010524911566","75.00694923298434","0.0"
"11","35.52197489144271","25.378361524896853","32.02958021631159","87.16671194445667","38.413886724590206","23.13904374864174","78.29070711574434","79.10405294144341","75.00975363572894","0.0"
"12","35.52324644406325","25.379200973237946","32.03067423193174","87.16835382636597","38.41516104099837","23.140423161449558","78.29186286795071","79.10525312158117","75.01087539681492","0.0"
"13","35.52375506511153","25.37953675256844","32.031111838174745","87.16901057913375","38.415670767558225","23.140974926576586","78.29232516882541","79.10573319363718","75.01132410124863","0.0"
"14","35.52395851353082","25.379671064300126","32.031286880671466","87.16927328024124","38.41587465818186","23.141195632627728","78.29251008917457","79.1059252224597","75.01150358302203","0.0"
"15","35.524039892898536","25.379724788992753","32.03135689767011","87.16937836068425","38.41595621443129","23.14128391504822","78.29258405731417","79.10600203398872","75.01157537573138","0.0"
"16","35.52407244464562","25.3797462788698","32.03138490446956","87.16942039286147","38.415988836931064","23.141319228016414","78.29261364457","79.10603275860034","75.01160409281512","0.0"
"17","35.524085465344456","25.37975487482062","32.031396107189344","87.16943720573235","38.416001885930974","23.1413333532037","78.29262547947233","79.10604504844497","75.0116155796486","0.0"
"18","35.52409067362399","25.379758313200945","32.03140058827726","87.1694439308807","38.41600710553094","23.14133900327861","78.29263021343326","79.10604996438283","75.01162017438202","0.0"
"19","35.5240927569358","25.37975968855308","32.03140238071242","87.16944662094005","38.41600919337092","23.141341263308576","78.29263210701764","79.10605193075797","75.01162201227537","0.0"
"20","35.52409359026053","25.379760238693933","32.031403097686486","87.16944769696379","38.41601002850692","23.14134216732056","78.29263286445139","79.10605271730803","75.01162274743271","0.0"
"21","35.524093923590414","25.37976045875027","32.031403384476114","87.16944812737327","38.41601036256131","23.14134252892535","78.29263316742488","79.10605303192806","75.01162304149565","0.0"
"22","35.524094056922365","25.379760546772808","32.03140349919196","87.16944829953707","38.41601049618307","23.141342673567273","78.29263328861428","79.10605315777606","75.01162315912082","0.0"
"23","35.52409411025515","25.37976058198182","32.031403545078305","87.1694483684026","38.41601054963178","23.141342731424032","78.29263333709004","79.10605320811527","75.0116232061709","0.0"
"24","35.52409413158827","25.379760596065427","32.03140356343284","87.1694483959488","38.416010571011256","23.141342754566743","78.29263335648035","79.10605322825094","75.01162322499093","0.0"
"25","35.52409414012151","25.37976060169887","32.03140357077466","87.16944840696729","38.41601057956305","23.141342763823825","78.29263336423647","79.10605323630523","75.01162323251893","0.0"
"26","35.52409414353481","25.379760603952246","32.03140357371138","87.16944841137467","38.416010582983766","23.14134276752666","78.29263336733892","79.10605323952693","75.01162323553012","0.0"
