"Time","Profit_1","Profit_2","Profit_3","Profit_4","Profit_5","Profit_6","Profit_7","Profit_8","Profit_9","Profit_10"
"1","13.648657596733047","11.34564377792628","14.031282885498014","61.75700227710041","18.529181190495784","0.0","64.51060769665165","60.29441685428829","55.88320772130652","-300.0"
"2","13.648657596733047","11.34564377792628","14.031282885498012","60.96669950007805","18.529181190495784","0.0","64.51060769665165","59.631201206173515","54.68105103365216","-297.34432488720853"
"3","16.616149058339126","13.819981673789142","14.151879881859905","56.494900968410484","19.833711586779124","1.124938097047741","59.144278393271925","52.75986985596588","50.67257362160534","-284.6182831370687"
"4","25.408538267756466","16.623851294915927","18.313563162701065","42.530985701119086","28.42830605454118","11.499744384770395","43.117304929572605","43.01045000423705","43.651446817093216","-272.58419061670696"
"5","28.37923149957303","16.638442089306928","25.865887934765933","36.362745192084766","27.967074952307613","18.679985654546492","27.61230503299811","33.72826127375161","35.72557551629758","-250.95950914563207"
"6","27.35738525747989","17.18863966975745","24.608118061810103","51.41568592732305","24.21542826304018","22.297108715978727","37.086704165604125","37.75139464289793","44.69487010824884","-286.6153348121403"
"7","24.911574213865574","21.30270916515786","19.52369890986483","72.25087993989186","28.11859901779701","24.34679307959623","33.12124165320524","53.50392083703348","67.28302191452221","-344.3624387309343"
"8","24.67769444324507","20.08132321728089","22.102918273345075","48.66540135492268","28.888126800543784","24.110235959565845","37.736998429167826","54.25258618251236","42.08448315437766","-302.5997678149612"
"9","22.36530418846171","17.688834942704826","28.533369610680747","41.501579132474575","31.203066996412442","18.882596002618783","34.9085836079518","48.61873263874102","49.43227748506582","-293.1343446051118"
"10","37.564878591476194","21.645065102927486","36.8549634822608","54.14791835517629","14.098726672151777","22.09588738741015","56.73193485061585","46.88096923396739","45.45954225722405","-335.47988593321"
"11","33.255237820018216","27.34402426335666","13.848221761916903","60.718162017450204","21.030167564248355","21.207102204986597","47.224724501576326","50.518884690238394","52.715397074660174","-327.86192189845184"
"12","10.888016494492412","27.41420961776054","10.412845222027627","59.110164827766965","31.352016836130517","19.84914463643528","44.030574490602724","49.74732609626568","51.63570019709262","-304.4399984185744"
"13","25.47614149118543","8.915759131641405","25.18215460127481","52.01955656134454","23.94488123281834","19.223715171443523","49.503981014913535","47.31055084889743","48.423259946481","-300.0"
"14","24.33505952030253","17.58072706696889","19.547715186288357","53.928783042703415","23.349012331407327","19.05113112793173","45.754064995189694","48.13599225883836","48.31751447036969","-300.0"
"15","23.195022648448134","15.196357232078086","19.78517150475228","54.4414440286977","24.39041018811655","19.360644307102003","46.41265615753358","48.01425624631679","49.20403768695486","-300.0"
"16","22.819951941943987","15.892602521242944","20.027973373666796","53.908706188189754","24.112241367036624","18.918120961573994","46.73311201090371","47.85292968025222","49.734361955189975","-300.0"
"17","22.403502905840025","15.837637534891604","19.739221522520115","54.78589861656286","23.76962383218083","17.67373200740234","47.0290329031442","47.61322293971628","51.148127737741746","-300.0"
"18","20.20432977287686","16.273013102541015","19.243340628472325","58.81919032079222","22.678442961889143","12.365257280981762","45.633383678869755","49.62407062536226","55.15897162821469","-300.0"
"19","16.968885317933317","14.652079760517676","17.19365717513223","62.58329593293107","22.393505682780482","8.109856095918659","44.60787991770903","54.890078448457","58.60076166862054","-300.0"
"20","22.83650375489924","14.897202800667518","21.544546291749544","55.0308430867968","28.691546571272166","13.163079172079179","46.62844307559834","52.06503391996356","48.985562892948415","-303.8427615659748"
"21","25.837428027193944","14.067800307255961","27.116050552689853","52.30093434809519","30.89243912750861","13.56332812647856","48.21288800928842","44.22436245564881","31.137496229043954","-287.3527271832033"
"22","30.921363649262222","12.220983536960265","29.430446606802725","46.71799375851973","21.831295586570704","12.257614601696726","53.2082001400436","39.11565943251317","57.78209304777588","-303.48565036014503"
"23","30.115376802006658","17.870540381026927","26.81768844710422","60.49029160879019","22.12957550542501","12.943849754060096","47.46861716866013","53.918043009700355","51.04980797798491","-322.8037906547585"
"24","24.629953618928077","19.041607392821938","22.190080488408878","52.45633449234834","24.962041425711085","13.48928611829819","48.023025424951626","49.4678309928341","48.25491028161616","-302.5150702359184"
"25","22.637738051360216","15.97972514000065","19.896185497386448","55.04950048802325","24.122426450882323","13.449970405609943","47.256607066315205","49.23074757575044","51.285324691956774","-298.90822536728524"
"26","23.236970756101506","15.681143391455118","19.941082600329146","54.62622558928608","24.26304502184895","14.113191436589977","44.50175948956615","48.88815181574656","50.30407249034391","-295.5556425912674"
"27","22.87728098146987","14.834575129946554","20.422287811093916","54.978450217057365","23.575855674921932","14.47938692875772","45.99926668089462","49.4396977413622","50.18234168638972","-296.7891428518939"
"28","23.23123051381882","15.441768764782083","20.315624304795655","55.512466021019","24.59163956570822","13.353590300901814","45.04146281316625","49.77028051447906","50.69889445512473","-297.9569572537956"
"29","23.783198379215293","15.36597435595395","20.378789438200137","55.25332548530562","24.856651015257214","13.90652113161636","48.00582622023131","49.627404311450675","50.63427677388872","-301.8119671111193"
"30","23.50867024273132","16.42074499059371","20.633643434393193","54.69578196354935","26.2831238353921","13.517462381675537","48.47305904858697","49.69397816412986","50.83957340505002","-304.0660374661021"
"31","24.954000479263737","16.25274651695539","21.914827437770533","55.02207379381986","23.093489964072255","16.943945591700043","46.19100308349365","49.11348259121025","49.61525782731892","-303.1008272856046"
"32","21.47096714321404","15.19171221033077","19.21367948559367","56.70538000337082","25.42616120899701","13.213871529532303","48.193518096020796","50.45302509024146","51.36540516454546","-301.2337199318464"
"33","23.773171677245028","15.822095591023029","20.686623559887728","54.79140870071747","24.620292806545947","11.59159891311808","46.31506441356704","49.853560528910805","53.12366395007033","-300.57748014108546"
"34","22.60869086778785","15.78041979648208","18.95489690285807","52.55577552215182","24.02329565309976","13.252684117239014","46.337919059796434","48.1754750260054","58.310843054579585","-300.0"
"35","22.421515256882522","15.566079657112915","19.975869132611926","55.2796466849069","24.29318244530144","13.736663388743613","46.83057936321489","49.947677876630976","50.10473179109072","-298.15594559649594"
"36","23.148883687555802","15.669885909283996","20.435130928591413","55.15270176249368","24.59323931575881","14.488414341344832","46.913642366132954","48.769618855389915","48.920869857028315","-298.0923870235797"
"37","23.38438843216706","15.729351154402572","20.487973530514303","54.64475390818486","24.683553172630447","14.23863336160705","46.84424366202108","49.03258534105672","49.97603343297721","-299.0215159955613"
"38","23.51568146903837","15.727356535196783","20.503213827727713","54.99198261302123","24.72192342167114","14.12480702624978","46.887304204062374","49.32618233885941","50.300214021709785","-300.0986654575366"
"39","23.41866355306919","15.723973754237358","20.4955159048224","55.26151299364012","24.793475625231647","14.046525737956014","47.12252100632571","49.495447590242314","50.24160467390277","-300.5992408394275"
"40","23.36661745981269","15.817583761888837","20.41857638663769","55.21486739575911","25.032523587911996","13.846060506657265","47.32874416136403","49.486832629534426","50.07089076062671","-300.58269665019276"
"41","23.501224057817026","15.781833345901267","20.347962406809994","54.92715374376386","25.04951537070963","13.955087068820374","47.839607747276915","49.30659907395901","49.895443687000416","-300.6044265020585"
"42","23.069795130816807","16.058606645475535","20.49120155790615","54.6893048553907","25.0609082617857","14.417801929913344","47.41649444592848","49.10695352737068","49.71707679177406","-300.02814314636146"
"43","22.59399064617753","15.825102823793099","20.677432286859847","54.4339275341809","24.100403161820502","15.852176918602392","46.41774538846195","49.00852618591196","49.596184640527554","-298.5054895863358"
"44","23.045284517135357","15.47975238928121","19.899656950473727","54.19600952836034","24.65017127522384","14.249516041557285","46.315631565673726","48.87677352495772","49.55091554610215","-296.2637113387654"
"45","23.76205889006789","15.483087525272762","20.083392736180393","54.627403918255204","24.1477072256534","14.376743205260947","46.69119420646396","48.93098312798634","49.641740034387354","-297.74431086952825"
"46","23.937764113924775","15.759017003671406","20.450850602534267","55.256796139753796","24.57615541564244","14.121059571303677","46.40323646212463","49.41322273024804","50.0108570531479","-299.92895909235096"
"47","23.54886340913532","15.76857743177295","20.580623833313147","55.80953706490232","24.50403304653974","14.04407991061969","47.488214142054964","49.959178254675265","50.27629147644817","-301.9793985694616"
"48","23.334130050846984","16.193976152029336","20.601138871944993","55.74170801258887","25.181121352625116","13.43638217134868","47.22492851602701","49.954767751274325","50.76869659160825","-302.43684947029357"
"49","23.509098105600636","15.449919389734182","20.358989841574626","55.232007165059755","25.231318232652853","14.118422378794438","47.069970193608704","49.67555631708415","50.58343303162699","-301.2287146557363"
"50","23.687213864115503","15.952716027007728","20.00291633901515","54.62892989166468","23.87958916970033","15.760353282359782","47.40606864890614","49.114494012477564","49.82067136709879","-300.25295260234566"
"51","23.836418214319714","15.895009009959498","20.465463686745643","55.89613708624241","25.190534245560233","11.105208280111153","46.975748962684094","49.899770569043596","51.02022924201279","-300.28451929667915"
"52","23.478187882257792","15.589693300269143","20.107709490883757","55.331976205951214","24.62922350859629","14.840995027339508","46.709110075063414","49.60565431058031","50.39012360991245","-300.6826734108539"
"53","23.326561707435182","15.745389666978177","20.225148138554253","55.23711746299677","24.688449163711176","14.074272396738737","47.01998673595126","49.55954945359868","50.29354251874152","-300.1700172447057"
"54","23.32010954897845","15.737327712095585","20.214195413284486","55.11323312877396","24.672297365989873","13.982110336050438","46.986112918827345","49.45740714840673","50.221821832893454","-299.70461540530033"
"55","23.417315841349474","15.742155982928443","20.17252562195261","55.00412160793563","24.65483717439854","13.97001551948953","46.99331052842046","49.38200156078404","50.16318485524716","-299.4994686925059"
"56","23.431884038376054","15.734000442234697","20.178072006123543","55.10890686579114","24.666934612592044","14.023295390281133","46.93360608141574","49.441971124155586","50.14019009487343","-299.6588606558434"
"57","23.304626400791218","15.66556269669668","20.23488460480738","55.186514298911845","24.60020577554736","13.968987423482544","46.96271249727015","49.49754901437194","50.241587782145345","-299.6626304940245"
"58","23.308155252560056","15.738657898522439","20.223785419129314","54.90909811760092","24.539578859117622","13.841931903310952","47.08827152452031","49.296904201754785","50.275209194456885","-299.2215923709733"
"59","23.498010047502387","15.872763887178477","19.899942823471484","54.64653115111318","24.611756409820938","13.852142318966877","47.33011925820615","49.07662119949935","50.14173565292792","-298.92962274868677"
"60","23.46794327792929","15.589241110140424","19.835237360426014","54.83278861446422","24.965397478504684","14.047829049985992","47.13882232048611","49.22026157992091","49.93123439082453","-299.0287551826822"
"61","23.161188807497023","15.588972810704007","20.02846034676677","55.24446345209432","24.593567560241695","14.712867902763687","46.67732376360732","49.471195465169764","49.93301233432007","-299.41105244316464"
"62","23.047308794881985","15.713617092850104","20.274690648114174","55.15323203128572","24.556403730297227","15.059895139563718","46.81123217535145","49.515168986863124","50.06882512893283","-300.20037372814033"
"63","23.391839120803898","15.792069164534105","20.370781548106496","55.13648389925457","24.77694309049389","14.181295366904513","46.02464544096525","49.44559301009758","50.38551192023667","-299.505162561397"
"64","23.736724672368208","15.714953624792143","20.141635674063053","55.08618540469341","24.85051128364691","13.932128205569883","46.61930870991654","49.3724744616694","50.419390753043714","-299.87331278976325"
"65","23.812734888268412","15.687662183277855","20.051339496792004","55.250623242431324","24.927089992650487","13.606117338280558","47.947956369168445","49.50964360067146","50.41117797791722","-301.2043450894578"
"66","23.566837975791803","15.8633821442428","20.235245750821235","55.24807948685517","24.588143894325746","14.413862626218132","46.96126697512","49.608587848754745","50.22671577086207","-300.7121224729917"
"67","23.313419199143887","15.956759816089555","20.374607468795688","55.071439570958425","24.645429497201235","14.550338051212329","46.931749443703175","49.55907118762116","50.146186126121194","-300.54900036084666"
