"Time","Demand_1","Demand_2","Demand_3","Demand_4","Demand_5","Demand_6","Demand_7","Demand_8","Demand_9","Demand_10"
"1","14.934013037665807","11.733296815803827","14.719926011582492","65.05652275402014","18.936530643074363","0.0","64.51060769665165","63.599148790958495","61.83437166079937","0.0"
"2","16.336612303163765","13.028093542285708","16.035275581128104","66.56704869987512","20.22703746545466","1.2815515655446008","65.79215926219625","65.10851182067924","63.85585670042602","0.0"
"3","18.173236220531727","14.271347853936248","14.947965172529582","71.41124966017438","20.282380990308102","1.1480771319825394","64.51060769665165","67.75943933625564","68.96752935778258","0.0"
"4","27.120732663087523","17.11377627427133","19.09735136920834","86.93033698845653","28.881448875943775","11.524230850638695","64.51060769665165","75.08934005166434","85.90329309152324","0.0"
"5","30.754879515428044","17.205193184380033","26.770731684404666","110.7484305972004","31.260519819415656","18.829844639252535","64.51060769665165","86.08936997370326","107.816927634661","0.0"
"6","33.78464422925576","17.785579505086204","29.961222788982766","136.69011101632825","36.96342020467573","22.55141499438957","79.23109627710757","106.39724267515095","130.12562873021898","0.0"
"7","43.1042186102526","21.922767434485394","39.263776354325564","139.30678481275308","52.96388302641215","24.675795466834224","85.84131087945028","117.24396838521265","128.63899716299431","0.0"
"8","63.3395422385417","23.445490182736307","60.16698241466534","100.01586803359928","66.61201414722804","24.493001618433155","89.04750593439745","91.6419767228517","81.47320459689294","0.0"
"9","84.15884256739139","26.119397261521005","81.83365663706664","85.80326195005834","64.18697719604117","19.303022759438722","100.03345146537664","81.69106895421312","82.50172590686083","0.0"
"10","97.3859666223441","33.886368023243804","88.80978134886642","96.74788877244089","42.68534514987397","22.51869193358774","112.34768525871111","85.11662637610866","85.06629447740883","0.0"
"11","66.09355133118922","40.37867222216754","44.9105501620454","95.70954250142171","34.64421431134983","21.641781191976584","86.66750568748799","86.00790290991613","87.92924739454799","0.0"
"12","26.025242050763786","34.17112896056379","17.963918795151713","88.77049668718419","37.74813964185315","20.288809587120564","71.20601102512227","80.10295166424245","84.36912006626729","0.0"
"13","38.290239318002854","16.7285635585704","32.143386392202885","87.90339375838285","35.97632858956665","20.146666276423964","74.34188187273625","79.10536709145588","84.8756886425129","0.0"
"14","40.924723608482374","23.098776697686702","32.733904326829034","89.81495712944451","36.362015599664815","20.933023547209608","75.47126932885612","80.34598678002368","84.80067339238263","0.0"
"15","41.22789577464158","23.512969177100718","33.24734679553148","91.0776218080307","37.25492240127801","21.16518669365792","76.4599398758969","80.66055608957464","85.70250119873326","0.0"
"16","41.86345424808378","24.3959437392702","33.699660918678255","91.65493038223507","37.693908883273565","21.831677475077267","77.04477516745062","80.96229772141885","86.89751572158886","0.0"
"17","41.702272685291355","24.60227866455738","33.71007944001138","91.41738835517235","37.54216216756069","21.461830552443658","77.36987357894178","80.79227106023001","86.91528182074929","0.0"
"18","39.46603310969517","25.056681879469487","33.22927725753987","88.99313198778773","36.47140553210082","18.58330513704169","76.54480834104298","79.5553007651078","84.76581568909006","0.0"
"19","35.433716981549075","23.721460526657403","30.834234055800614","84.33848887633124","34.54921096297633","14.10397251609733","74.75900732464743","77.16841138483166","80.07468146076262","0.0"
"20","38.131891833732055","23.859230089004154","32.31715097293309","87.51021284327766","36.36187525745077","18.459608187531234","74.58276685685617","79.63320802192226","101.82595351473898","0.0"
"21","37.66197442237869","23.155846725701814","33.006609349558595","89.90113237365476","36.209386761196704","20.510551286776924","74.26472867991617","80.45206611496246","111.4186842958266","0.0"
"22","36.347309705619914","20.771814567849905","31.423404046607402","90.79651523929155","33.3226208849496","20.329511083557485","73.97538415554197","83.17916998601166","124.22203735625601","0.0"
"23","36.51357541353685","22.76976985585839","32.18879483657485","98.0905523439113","34.55797149597018","21.020663465267013","74.30342552487369","88.33952647163554","99.62406898666259","0.0"
"24","38.2991429626359","24.7642138835108","32.00721217799352","89.97291181188278","37.16252623189307","21.246294665171455","76.1260785667972","80.98753504655726","82.11899135135181","0.0"
"25","38.3030916571121","25.21536763032849","32.76430410813986","90.3966535369584","38.159557109734884","21.656700514863672","77.3654500748645","81.71980324395581","86.41224543423702","0.0"
"26","38.92930047254933","26.31691998678729","33.89788154458241","91.77877560247346","39.77030439349028","22.44775531645076","77.8791718777056","83.13607303346762","87.01275794004417","0.0"
"27","39.86547500356135","27.284218783367642","35.48007931166854","93.53152130083988","41.54850566541591","23.457562415922904","81.0536543890472","84.3251460741543","87.35144666897963","0.0"
"28","41.821245015335805","28.813030336015913","36.435148798316426","94.66310429401246","43.80252606796301","24.15884370185454","82.60920248310605","84.72053900462808","87.76227265312177","0.0"
"29","43.86555377069147","29.60530089287513","37.30952609757377","95.13227364929496","44.35911919949239","27.073609812444868","84.22804497498343","84.88655534976215","88.09211790554376","0.0"
"30","44.400807230296934","29.886440717240358","37.70588693809705","95.41463263032028","43.36891979419649","29.73720572659479","82.24033221413508","85.2506467849272","88.53948172101676","0.0"
"31","43.00674169922231","28.129711951588824","36.95492343349938","95.63733918693268","39.69186833077208","31.151911797527966","78.8644745803947","85.21168450949634","88.3790829442457","0.0"
"32","38.238326689132485","26.14780711706095","33.155652477816844","94.20644919557017","39.77378954832421","24.571734489971654","79.02254535234475","84.5960768444727","87.93896549747966","0.0"
"33","39.403594966477634","26.325597292457502","33.610024659846744","91.4429895017276","39.10659727516709","20.042590864982927","77.94361692904226","82.948812019575","86.70607654480072","0.0"
"34","38.77192680500543","26.058716959508384","32.24582557418294","89.34461080399214","38.35424646047227","21.045923144314454","77.3227637404962","81.3928923864848","84.91297776190106","0.0"
"35","38.29493561835332","25.79804984969097","32.83624121908735","90.60428523717816","38.32752091574575","21.86244768782174","77.38244125988301","81.9360372829201","84.16390451236353","0.0"
"36","38.9900716802017","26.02803063773506","33.470895217933865","91.72696038497325","38.844377474772344","22.952070625354292","77.78182486213503","82.6983169425406","87.64050156864214","0.0"
"37","39.48496149227385","26.219302256851297","33.772168289046675","92.25519726058583","39.150507170491906","23.354379887298894","78.06718318933494","83.83512327320965","89.91177090887082","0.0"
"38","39.82071266375361","26.32313162214072","33.924104254361225","93.28543510168306","39.320793911576246","23.57003462665784","78.21659684418788","84.45691030185992","90.05854894205399","0.0"
"39","39.820276317733835","26.30478242494388","33.87625210552771","93.66090019425994","39.32501657536925","23.542362843967602","78.21987113749049","84.46285214069417","89.13619032968651","0.0"
