"Time","Sales_1","Sales_2","Sales_3","Sales_4","Sales_5","Sales_6","Sales_7","Sales_8","Sales_9","Sales_10"
"1","14.934013037665807","11.733296815803827","14.719926011582492","65.05652275402014","18.936530643074363","0.0","64.51060769665165","63.599148790958495","61.83437166079937","0.0"
"2","16.336612303163765","13.028093542285708","16.035275581128104","65.71519188192849","20.22703746545466","1.2815515655446008","65.79215926219625","64.39234295931858","62.482192798361794","0.0"
"3","18.173236220531727","14.271347853936248","14.947965172529582","64.5315968769602","20.282380990308102","1.1480771319825394","64.51060769665165","62.93777859578191","59.69617787877385","0.0"
"4","27.120732663087523","17.11377627427133","19.09735136920834","64.43661475122154","28.881448875943775","11.524230850638695","64.51060769665165","62.97730396841881","62.26564740886193","0.0"
"5","30.754879515428044","17.205193184380033","26.770731684404666","68.64047074726477","28.51342359078384","18.829844639252535","50.08934646975041","61.13101582214903","66.97745927783329","0.0"
"6","29.978683067390904","17.785579505086204","25.62365204060969","91.81622891526592","24.851863311523378","22.55141499438957","61.02822120173252","74.61712103368681","90.83530487724765","0.0"
"7","27.834476851460455","21.922767434485394","20.69176906969426","123.21592678551714","28.949640792882192","24.675795466834224","65.31494463997532","105.48273521494356","128.1749039933452","0.0"
"8","31.037093724184352","20.71214955432159","23.79973344955026","100.01586803359928","37.80175358024843","24.493001618433155","63.86342998790843","91.58970149585642","81.47320459689294","0.0"
"9","40.26122980257808","18.462723638086636","34.573050742715665","85.80326195005834","50.09064340611741","19.303022759438722","66.83174252340083","81.69106895421312","82.50172590686083","0.0"
"10","67.15082594130018","22.649804344728693","64.62234505747297","96.74788877244089","42.68534514987397","22.51869193358774","98.9324307579295","85.11662637610866","85.06629447740883","0.0"
"11","66.09355133118922","29.406227769021385","44.9105501620454","95.70954250142171","34.64421431134983","21.641781191976584","86.66750568748799","86.00790290991613","87.92924739454799","0.0"
"12","26.025242050763786","34.17112896056379","17.963918795151713","88.77049668718419","37.74813964185315","20.288809587120564","71.20601102512227","80.10295166424245","84.36912006626729","0.0"
"13","38.290239318002854","16.7285635585704","32.143386392202885","87.90339375838285","35.97632858956665","20.146666276423964","74.34188187273625","79.10536709145588","84.8756886425129","0.0"
"14","40.924723608482374","23.098776697686702","32.733904326829034","89.81495712944451","36.362015599664815","20.933023547209608","75.47126932885612","80.34598678002368","84.80067339238263","0.0"
"15","41.22789577464158","23.512969177100718","33.24734679553148","91.0776218080307","37.25492240127801","21.16518669365792","76.4599398758969","80.66055608957464","85.70250119873326","0.0"
"16","41.86345424808378","24.3959437392702","33.699660918678255","91.65493038223507","37.693908883273565","21.831677475077267","77.04477516745062","80.96229772141885","86.89751572158886","0.0"
"17","41.702272685291355","24.60227866455738","33.71007944001138","91.41738835517235","37.54216216756069","21.461830552443658","77.36987357894178","80.79227106023001","86.91528182074929","0.0"
"18","39.46603310969517","25.056681879469487","33.22927725753987","88.99313198778773","36.47140553210082","18.58330513704169","76.54480834104298","79.5553007651078","84.76581568909006","0.0"
"19","35.433716981549075","23.721460526657403","30.834234055800614","84.33848887633124","34.54921096297633","14.10397251609733","74.75900732464743","77.16841138483166","80.07468146076262","0.0"
"20","38.131891833732055","23.859230089004154","32.31715097293309","87.51021284327766","36.36187525745077","18.459608187531234","74.58276685685617","79.63320802192226","80.1449221098468","0.0"
"21","37.66197442237869","23.155846725701814","33.006609349558595","87.41402875379329","36.209386761196704","20.510551286776924","74.26472867991617","75.42479493901608","75.33876142751129","0.0"
"22","36.347309705619914","20.771814567849905","31.423404046607402","82.23960817951057","33.3226208849496","20.329511083557485","73.97538415554197","74.05193038035681","104.91996790639712","0.0"
